name,collection,path,repo_url,license,version,author,has_frontmatter,is_template,duplicate_of,description
xlsx,codex-academic-skills,skills/codex-academic-skills/scientific-toolkit-skill/references/scientific-skills/xlsx/SKILL.md,https://github.com/zLanqing/codex-claude-academic-skills,Proprietary. LICENSE.txt has complete terms,,,True,False,,"Use this skill any time a spreadsheet file is the primary input or output. This means any task where the user wants to: open, read, edit, or fix an existing .xlsx, .xlsm, .csv, or .tsv file (e.g., adding columns, computing formulas, formatting, charting, cleaning messy data); create a new spreadsheet from scratch or from other data sources; or convert between tabular file formats. Trigger especially when the user references a spreadsheet file by name or path — even casually (like \""the xlsx in my downloads\"") — and wants something done to it or produced from it. Also trigger for cleaning or restructuring messy tabular data files (malformed rows, misplaced headers, junk data) into proper spreadsheets. The deliverable must be a spreadsheet file. Do NOT trigger when the primary deliverable is a Word document, HTML report, standalone Python script, database pipeline, or Google Sheets API integration, even if tabular data is involved."
scientific-toolkit-skill,codex-academic-skills,skills/codex-academic-skills/scientific-toolkit-skill/SKILL.md,https://github.com/zLanqing/codex-claude-academic-skills,,,,True,False,,"Research computing toolkit for optoelectronic information science and engineering, MATLAB/Octave, Python scientific analysis, signal processing, image processing, statistics, simulation, optimization, publication figures, sensor/time-series data, citation lookup, and common scientific libraries. Use when the user asks for MATLAB code, scientific Python, data analysis, plots, simulations, formulas, statistics, machine learning, optical/physical/materials computation, or reproducible research workflows."
research-add-fields,deep-research-skills,skills/deep-research-skills/skills/research-codex-en/research-add-fields/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,,Add field definitions to existing research outline.
research-add-items,deep-research-skills,skills/deep-research-skills/skills/research-codex-en/research-add-items/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,,Add items (research objects) to existing research outline.
research-deep,deep-research-skills,skills/deep-research-skills/skills/research-codex-en/research-deep/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,,"Read research outline, launch independent agent for each item for deep research. Disable task output."
research-report,deep-research-skills,skills/deep-research-skills/skills/research-codex-en/research-report/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,,"Summarize deep research results into markdown report, cover all fields, skip uncertain values."
research,deep-research-skills,skills/deep-research-skills/skills/research-codex-en/research/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,,"Conduct preliminary research on a topic and generate research outline. For academic research, benchmark research, technology selection, etc."
research-add-fields,deep-research-skills,skills/deep-research-skills/skills/research-codex-zh/research-add-fields/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,skills/deep-research-skills/skills/research-codex-en/research-add-fields/SKILL.md,Add field definitions to existing research outline.
research-add-items,deep-research-skills,skills/deep-research-skills/skills/research-codex-zh/research-add-items/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,skills/deep-research-skills/skills/research-codex-en/research-add-items/SKILL.md,Add items (research objects) to existing research outline.
research-deep,deep-research-skills,skills/deep-research-skills/skills/research-codex-zh/research-deep/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,skills/deep-research-skills/skills/research-codex-en/research-deep/SKILL.md,"Read research outline, launch independent agent for each item for deep research. Disable task output."
research-report,deep-research-skills,skills/deep-research-skills/skills/research-codex-zh/research-report/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,skills/deep-research-skills/skills/research-codex-en/research-report/SKILL.md,"Summarize deep research results into markdown report, cover all fields, skip uncertain values."
research,deep-research-skills,skills/deep-research-skills/skills/research-codex-zh/research/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,skills/deep-research-skills/skills/research-codex-en/research/SKILL.md,"Conduct preliminary research on a topic and generate research outline. For academic research, benchmark research, technology selection, etc."
research-add-fields,deep-research-skills,skills/deep-research-skills/skills/research-en/research-add-fields/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,skills/deep-research-skills/skills/research-codex-en/research-add-fields/SKILL.md,Add field definitions to existing research outline.
research-add-items,deep-research-skills,skills/deep-research-skills/skills/research-en/research-add-items/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,skills/deep-research-skills/skills/research-codex-en/research-add-items/SKILL.md,Add items (research objects) to existing research outline.
research-deep,deep-research-skills,skills/deep-research-skills/skills/research-en/research-deep/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,,"Read research outline, launch independent agent for each item for deep research. Disable task output."
research-report,deep-research-skills,skills/deep-research-skills/skills/research-en/research-report/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,,"Summarize deep research results into markdown report, cover all fields, skip uncertain values."
research,deep-research-skills,skills/deep-research-skills/skills/research-en/research/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,,"Conduct preliminary research on a topic and generate research outline. For academic research, benchmark research, technology selection, etc."
research-add-fields,deep-research-skills,skills/deep-research-skills/skills/research-zh/research-add-fields/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,,向现有调研outline补充字段定义。
research-add-items,deep-research-skills,skills/deep-research-skills/skills/research-zh/research-add-items/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,,向现有调研outline补充items（调研对象）。
research-deep,deep-research-skills,skills/deep-research-skills/skills/research-zh/research-deep/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,,读取调研outline，为每个item启动独立agent进行深度调研。禁用task output。
research-report,deep-research-skills,skills/deep-research-skills/skills/research-zh/research-report/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,,将deep调研结果汇总为markdown报告，覆盖所有字段，跳过不确定值。
research,deep-research-skills,skills/deep-research-skills/skills/research-zh/research/SKILL.md,https://github.com/Weizhena/Deep-Research-skills,,,,True,False,,对目标话题进行初步调研，生成调研outline。用于学术调研、benchmark调研、技术选型等场景。
StatsPAI_skill,empirical-research-skills,skills/empirical-research-skills/skills/00-Full-empirical-analysis-skill_StatsPAI/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Use when the user asks to run a full empirical / causal analysis in Python — by default in the style of an applied economics paper (AER / QJE / JPE / ReStud / AEJ) with DID / RD / IV / SCM / DML / matching, written-out estimating equation + identifying assumption, Table 1 / Table 2 / event-study figure / robustness gauntlet — OR in epidemiology / public health style (target-trial emulation, IPTW + g-formula + TMLE triplet, Mendelian randomization, KM/AFT survival, E-value sensitivity, STROBE/TRIPOD reporting) — OR in ML causal inference style (DML, S/T/X/R/DR meta-learners, causal forest, Dragonnet/TARNet/CEVAE, BCF, CATE distribution, policy learning, conformal causal, fairness audit, causal discovery). Also covers exporting multi-column regression tables to Word / Excel / LaTeX (Stata outreg2 / esttab / R modelsummary equivalent) and bundling an entire replication appendix into one .docx / .xlsx / .tex file. Triggers on keywords ""StatsPAI"", ""statspai"", ""AER empirical analysis"", ""applied micro pipeline"", ""Table 1 balance"", ""event study"", ""first-stage F"", ""Oster bound"", ""honest_did"", ""spec_curve"", ""callaway_santanna"", ""dragonnet"", ""text as treatment"", ""outreg2 in Python"", ""regression table to Word/Excel"", ""sp.regtable"", ""sp.collect"", ""sp.paper_tables"", ""sp.feols"", ""summary_col"", ""modelsummary"", ""AER style table"", ""QJE style table"", ""epidemiology pipeline"", ""target trial emulation"", ""g-formula"", ""IPTW"", ""TMLE"", ""Mendelian randomization"", ""STROBE"", ""TRIPOD"", ""公共健康"", ""流行病学"", ""DML"", ""double machine learning"", ""causal forest"", ""meta-learner"", ""CATE"", ""conformal causal"", ""policy learning"", ""因果机器学习"", ""ML causal""."
